date,ticker,bm,evm,pe_op_basic,pe_op_dil,pe_exi,ps,pcf,dpr,npm,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,debt_at,debt_ebitda,short_debt,lt_debt,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,at_turn,rect_turn,pay_turn,sale_equity,rd_sale,adv_sale,staff_sale,accrual,ptb,divyield,volume,price,SMA_3,SMA_6,ret_1m,ret_3m,ret_6m,vol_3m,vol_6m,EMA_6,EMA_12,RSI,MACD_ratio,vol_SMA_3,vol_SMA_6,vol_ROC,OBV
2022-10-31,RTX,0.496,18.171,26.049,26.266,31.607,2.135,20.475,0.677,0.069,0.077,0.268,0.079,0.138,0.059,0.062,0.048,0.159,0.062,0.057,0.062,0.11,0.676,0.309,0.312,0.313,0.04,0.039,0.076,0.207,3.544,0.01,0.38,0.082,0.661,5.172,0.456,0.54,0.369,1.2,0.409,3.097,5.464,0.909,0.043,0.0,0.0,-0.015,1.979,2.32,106995574.0,94.82,88.81,91.81166666666667,0.15831908135841677,0.017272824804205555,-0.0009482667790539079,0.13000350709023106,0.08384938285719883,91.23523944089749,90.77109549943646,49.8416050686378,-0.001697125151947195,106243291.66666667,103898549.16666667,-0.1153197779172268,363595566.0
2022-11-30,RTX,0.583,17.769,27.271,27.422,32.797,2.198,25.654,0.688,0.068,0.08,0.269,0.081,0.134,0.059,0.062,0.05,0.159,0.062,0.056,0.062,0.111,0.675,0.31,0.318,0.315,0.04,0.039,0.07,0.211,3.556,0.024,0.38,0.082,0.578,5.176,0.459,0.542,0.373,1.207,0.414,3.092,5.513,0.923,0.042,0.0,0.0,-0.007,2.068,2.23,89465981.0,98.72,91.8,92.41166666666668,0.04113056317232666,0.09994428969359337,0.037846930193439876,0.12316251076293286,0.08530400929752951,93.37374245778392,91.99400388413855,55.60747663551402,0.004913891219888107,105801403.0,98856366.5,-0.16383474890279104,453061547.0
2022-12-31,RTX,0.583,17.769,27.878,28.033,33.528,2.247,26.226,0.688,0.068,0.08,0.269,0.081,0.134,0.059,0.062,0.05,0.159,0.062,0.056,0.062,0.111,0.675,0.31,0.318,0.315,0.04,0.039,0.07,0.211,3.556,0.024,0.38,0.082,0.578,5.176,0.459,0.542,0.373,1.207,0.414,3.092,5.513,0.923,0.042,0.0,0.0,-0.007,2.114,2.18,83622423.0,100.92,98.15333333333332,93.21333333333332,0.022285251215559132,0.2328365502076717,0.05004682135053584,0.07370379628478593,0.08547782251631364,95.52981604127423,93.36723405580955,57.22005403782648,0.011506255755962883,93361326.0,96921113.0,-0.06531597747751738,536683970.0
2022-01-31,SBNY,0.465,12.828,21.651,21.853,21.853,8.456,36.973,0.233,0.375,0.584,0.811,0.501,0.384,0.016,0.135,0.128,0.278,0.13,0.0,0.135,0.019,0.666,0.334,0.382,0.334,0.024249999999999997,0.01025,0.255,0.043,2.986,0.126,0.04,0.013,0.943,266.708,0.501,0.926,0.925,12.485,0.024,0.041,0.011,0.324,0.0,0.0,0.194,0.004,2.405,0.735,22359356.0,304.63,310.1333333333333,293.305,-0.05824342288311135,0.02286616076824921,0.3421597567960524,0.06435376737189209,0.06899201093426176,291.72053976396205,259.7364920416482,83.66568406450492,0.1593000149968851,22823108.333333332,16791430.666666668,-0.19602254135820874,225453149.0
2022-02-28,SBNY,0.4,16.063,22.69,22.947,22.947,9.364,24.603,0.148,0.397,0.617,0.844,0.54,0.406,0.015,0.134,0.133,0.264,0.129,0.0,0.134,0.016,0.871,0.129,0.402,0.129,0.024249999999999997,0.01025,0.268,0.031,2.499,0.679,0.01,0.008,0.963,347.573,0.148,0.934,0.933,14.107,0.024,0.041,0.004,0.295,0.0,0.0,0.199,0.0,2.76,0.649,13641960.0,344.89,324.33,307.565,0.13216032564094138,0.1408865365530929,0.32992711988585977,0.09709772194390821,0.06634367396173702,306.91181411711574,272.8370317275485,84.71275559883154,0.1499776788536046,21270746.666666668,17492844.333333332,-0.3898768819638634,239095109.0
2022-03-31,SBNY,0.4,16.063,19.309,19.527,19.527,7.968,20.937,0.148,0.397,0.617,0.844,0.54,0.406,0.015,0.134,0.133,0.264,0.129,0.0,0.134,0.016,0.871,0.129,0.402,0.129,0.024249999999999997,0.01025,0.268,0.031,2.499,0.679,0.01,0.008,0.963,347.573,0.148,0.934,0.933,14.107,0.024,0.041,0.004,0.295,0.0,0.0,0.199,0.0,2.349,0.763,23247838.0,293.49,314.33666666666664,311.1,-0.14903302502247084,-0.09268247441802957,0.0778977523137947,0.1435072819092877,0.10507542905863516,303.0770100836541,276.01441146177183,56.558847176696155,0.16880231363484138,19749718.0,19579880.0,0.7041420734263992,215847271.0
2022-04-30,SBNY,0.4,16.063,15.938,16.118,16.118,6.577,17.281,0.148,0.397,0.617,0.844,0.54,0.406,0.015,0.134,0.133,0.264,0.129,0.0,0.134,0.016,0.871,0.129,0.402,0.129,0.024249999999999997,0.01025,0.268,0.031,2.499,0.679,0.01,0.008,0.963,347.573,0.148,0.934,0.933,14.107,0.024,0.041,0.004,0.295,0.0,0.0,0.199,0.0,1.939,0.925,15613831.0,242.25,293.54333333333335,301.83833333333337,-0.17458857201267508,-0.20477300331549753,-0.1865892149620576,0.17020461835243783,0.12178982893035072,285.6978643454672,270.8198866214992,35.1726346123059,0.17823971684492204,17501209.666666668,20162159.0,-0.3283749224336474,200233440.0
2022-05-31,SBNY,0.442,12.832,12.559,12.655,12.655,5.524,283.264,0.203,0.433,0.649,0.872,0.575,0.442,0.016,0.147,0.145,0.264,0.142,0.0,0.147,0.019,0.718,0.282,0.339,0.282,0.024249999999999997,0.01025,0.265,0.032,2.223,0.17,0.029,0.008,-1.854,325.27,0.392,0.931,0.931,13.573,0.022,0.041,0.007,0.323,0.0,0.0,0.199,0.01,1.665,1.04,28331169.0,216.27,250.67,287.5,-0.10724458204334364,-0.372930499579576,-0.28458484948726426,0.03399650210825025,0.12347936046096478,265.86133167533376,262.42759637203784,29.407822298817564,0.1647412993102928,22397612.666666668,21834179.666666668,0.8144918438018189,171902271.0
2022-06-30,SBNY,0.442,12.832,10.407,10.486,10.486,4.578,234.483,0.203,0.433,0.649,0.872,0.575,0.442,0.016,0.147,0.145,0.264,0.142,0.0,0.147,0.019,0.718,0.282,0.339,0.282,0.024249999999999997,0.01025,0.265,0.032,2.223,0.17,0.029,0.008,-1.854,325.27,0.392,0.931,0.931,13.573,0.022,0.041,0.007,0.323,0.0,0.0,0.199,0.01,1.38,1.25,22191191.0,179.21,212.57666666666668,263.45666666666665,-0.17135987423128496,-0.3893829432007905,-0.4459764429467957,0.037983347594039846,0.11653140388366943,241.1038083395241,249.62488923787816,17.910846160690454,0.14703981056110252,22045397.0,20897557.5,-0.2167216608675766,149711080.0
2022-07-31,SBNY,0.442,12.832,10.776,10.858,10.858,4.74,271.314,0.203,0.433,0.649,0.872,0.575,0.442,0.016,0.147,0.145,0.264,0.142,0.0,0.147,0.019,0.718,0.282,0.339,0.282,0.024249999999999997,0.01025,0.265,0.032,2.223,0.17,0.029,0.008,-1.854,325.27,0.392,0.931,0.931,13.573,0.022,0.041,0.007,0.323,0.0,0.0,0.199,0.01,1.429,1.21,19755135.0,185.57,193.6833333333333,243.61333333333334,0.03548909101054609,-0.2339731682146543,-0.39083478317959497,0.10588528898247694,0.12712773416139878,225.23700595680293,239.77029089358922,21.959491285916144,0.10394614679622433,23425831.666666668,20463520.666666668,-0.10977581149204652,169466215.0
2022-08-31,SBNY,0.712,10.935,9.221,9.294,9.294,4.04,29.443,0.183,0.439,0.658,0.868,0.585,0.447,0.016,0.156,0.159,0.264,0.151,0.0,0.156,0.02,0.746,0.254,0.312,0.254,0.024249999999999997,0.01025,0.23,0.029,1.832,0.185,0.025,0.008,0.882,326.271,0.341,0.932,0.931,13.629,0.023,0.042,0.006,0.342,0.0,0.0,0.199,0.007,1.366,1.28,13914652.0,174.36,179.71333333333337,215.1916666666667,-0.060408471196852886,-0.19378554584547092,-0.4944475050015946,0.1035157401028519,0.08113492311730039,210.70071854057352,229.70716921765242,3.4706684856753043,0.07250823287308265,18620326.0,20508969.333333332,-0.29564379084222914,155551563.0
2022-09-30,SBNY,0.712,10.935,7.985,8.049,8.049,3.499,25.499,0.183,0.439,0.658,0.868,0.585,0.447,0.016,0.156,0.159,0.264,0.151,0.0,0.156,0.02,0.746,0.254,0.312,0.254,0.024249999999999997,0.01025,0.23,0.029,1.832,0.185,0.025,0.008,0.882,326.271,0.341,0.932,0.931,13.629,0.023,0.042,0.006,0.342,0.0,0.0,0.199,0.007,1.183,1.48,15128872.0,151.0,170.31,191.4433333333333,-0.13397568249598535,-0.15741309078734445,-0.4855020613990255,0.08497723859488598,0.07970313290437854,193.64337038612393,217.5983739533982,4.097674118935629,0.035943157565417855,16266219.666666666,19155808.333333332,0.08726197392503954,140422691.0
2022-10-31,SBNY,0.712,10.935,8.383,8.45,8.45,3.674,26.77,0.183,0.439,0.658,0.868,0.585,0.447,0.016,0.156,0.159,0.264,0.151,0.0,0.156,0.02,0.746,0.254,0.312,0.254,0.024249999999999997,0.01025,0.23,0.029,1.832,0.185,0.025,0.008,0.882,326.271,0.341,0.932,0.931,13.629,0.023,0.042,0.006,0.342,0.0,0.0,0.199,0.007,1.242,1.41,20249405.0,158.53,161.29666666666665,177.49,0.04986754966887408,-0.14571320795387177,-0.34559339525283794,0.09253041785374488,0.0907385598907068,183.61097884723137,208.51093180672157,12.457399103138997,0.0019767796622158986,16430976.333333334,19928404.0,0.3384609903501068,160672096.0
2022-11-30,SBNY,0.809,9.001,6.775,6.822,6.822,2.788,6.83,0.168,0.415,0.619,0.806,0.548,0.423,0.017,0.165,0.173,0.264,0.16,0.0,0.165,0.022,0.767,0.233,0.292,0.233,0.024249999999999997,0.01025,0.187,0.026,1.533,0.203,0.022,0.008,0.963,317.714,0.304,0.933,0.932,13.833,0.027,0.046,0.003,0.397,0.0,0.0,0.199,0.0,1.141,1.61,24965502.0,139.5,149.67666666666665,164.695,-0.12004037090771469,-0.19993117687543016,-0.35497295047856847,0.10235658942844934,0.09208157312339986,171.0078420337367,197.89386537491825,13.285509325681474,-0.037383368657631685,20114593.0,19367459.5,0.2329005222622591,135706594.0
2022-12-31,SBNY,0.809,9.001,5.596,5.634,5.634,2.303,5.641,0.168,0.415,0.619,0.806,0.548,0.423,0.017,0.165,0.173,0.264,0.16,0.0,0.165,0.022,0.767,0.233,0.292,0.233,0.024249999999999997,0.01025,0.187,0.026,1.533,0.203,0.022,0.008,0.963,317.714,0.304,0.933,0.932,13.833,0.027,0.046,0.003,0.397,0.0,0.0,0.199,0.0,0.943,1.94,24197195.0,115.22,137.75,154.03,-0.1740501792114696,-0.236953642384106,-0.35706712795044926,0.1168509807223141,0.09269740202463223,155.0684585955262,185.17480916339235,15.135665250081715,-0.09914729475812883,23137367.333333332,19701793.5,-0.030774746688450372,111509399.0
2022-01-31,SBUX,0.20501960784313725,26.112,32.993,33.216,27.774,3.892,18.884,0.642,0.145,0.153,0.269,0.184,0.197,0.194,-0.357421052631579,0.249,0.216,-0.64,0.318,-0.64,0.249,-0.332,1.331,1.472,1.332,0.022,0.019,0.18,0.752,4.008,0.095,0.582,0.163,0.755,2.513,13.664614035087718,1.169,1.273,-6.898,0.956,22.986,19.273,3.9539411764705883,0.0,0.01,0.241,-0.059,11.222323529411764,1.99,218408537.0,98.32,108.30999999999999,109.8,-0.159442592117637,-0.07306495710379934,-0.19031540805402303,0.12220218914872118,0.07901104952599286,108.35948708534943,107.3260026774489,24.270763749721667,0.08051517444144773,171985837.0,146402914.16666666,0.606377405884563,5158366242.0
2022-02-28,SBUX,0.20501960784313725,25.302,29.706,29.802,24.741,3.478,17.527,0.493,0.145,0.154,0.267,0.185,0.195,0.205,-0.357421052631579,0.276,0.216,-0.635,0.326,-0.635,0.275,-0.488,1.487,1.631,1.488,0.022,0.02,0.134,0.799,3.854,0.088,0.588,0.163,0.741,2.54,13.664614035087718,1.239,1.399,-5.181,1.029,26.147,19.235,3.9539411764705883,0.0,0.01,0.241,-0.055,11.222323529411764,2.14,161122096.0,91.79,102.36,105.51666666666665,-0.06641578519121227,-0.16280554542137904,-0.2187420205974976,0.11374372212873951,0.0802718168886005,103.62534791810674,104.93584841937984,22.947368421052644,0.06635280175122431,171831345.0,154215430.5,-0.26229030140886844,4997244146.0
2022-03-31,SBUX,0.20501960784313725,25.302,29.44,29.536,24.52,3.447,17.37,0.493,0.145,0.154,0.267,0.185,0.195,0.205,-0.357421052631579,0.276,0.216,-0.635,0.326,-0.635,0.275,-0.488,1.487,1.631,1.488,0.022,0.02,0.134,0.799,3.854,0.088,0.588,0.163,0.741,2.54,13.664614035087718,1.239,1.399,-5.181,1.029,26.147,19.235,3.9539411764705883,0.0,0.01,0.241,-0.055,11.222323529411764,2.15,249932995.0,90.97,93.69333333333333,102.29333333333334,-0.008933435014707558,-0.2222792168932205,-0.17532408666485366,0.07595087640549288,0.08002596707110063,100.0095342272191,102.78725635485986,26.494895478852712,0.04974484991606609,209821209.33333334,176659622.16666666,0.5512024806330722,4747311151.0
2022-04-30,SBUX,0.20501960784313725,25.302,24.155,24.234,20.119,2.82,14.21,0.493,0.145,0.154,0.267,0.185,0.195,0.205,-0.357421052631579,0.276,0.216,-0.635,0.326,-0.635,0.275,-0.488,1.487,1.631,1.488,0.022,0.02,0.134,0.799,3.854,0.088,0.588,0.163,0.741,2.54,13.664614035087718,1.239,1.399,-5.181,1.029,26.147,19.235,3.9539411764705883,0.0,0.01,0.241,-0.055,11.222323529411764,2.63,194851838.0,74.64,85.8,97.055,-0.17950972848191715,-0.24084621643612691,-0.2963137550674083,0.0867858787321483,0.10131961924396747,92.76109587658507,98.45690922334296,20.47717452564345,0.02605462520363266,201968976.33333334,186977406.66666666,-0.22038369523799772,4552459313.0
2022-05-31,SBUX,0.20501960784313725,24.14,24.763,24.921,20.989,2.874,16.979,0.499,0.141,0.151,0.261,0.179,0.19,0.209,-0.357421052631579,0.286,0.216,-0.625,0.336,-0.625,0.276,-0.522,1.521,1.704,1.522,0.022,0.02,0.132,0.807,3.875,0.107,0.578,0.163,0.681,2.55,13.664614035087718,1.247,1.411,-5.045,1.056,26.619,19.011,3.9539411764705883,0.0,0.01,0.241,-0.03,11.222323529411764,2.5,291214440.0,78.5,81.36999999999999,91.86500000000001,0.05171489817792074,-0.14478701383592985,-0.2840204304998176,0.11988836486918218,0.10459866564444735,88.68649705470362,95.38661549667482,20.908071748878925,0.002658088443795596,245333091.0,208582218.0,0.49454294601008586,4843673753.0
2022-06-30,SBUX,0.20501960784313725,24.14,24.098,24.251,20.425,2.796,16.523,0.499,0.141,0.151,0.261,0.179,0.19,0.209,-0.357421052631579,0.286,0.216,-0.625,0.336,-0.625,0.276,-0.522,1.521,1.704,1.522,0.022,0.02,0.132,0.807,3.875,0.107,0.578,0.163,0.681,2.55,13.664614035087718,1.247,1.411,-5.045,1.056,26.619,19.011,3.9539411764705883,0.0,0.01,0.241,-0.03,11.222323529411764,2.57,180953375.0,76.39,76.50999999999999,85.10166666666667,-0.026878980891719695,-0.16027261734637788,-0.3469265623664187,0.11757123437242709,0.08972499901516585,85.17321218193115,92.46405926641715,7.991718426501038,-0.017308494253493848,222339884.33333334,216080546.83333334,-0.37862499194751464,4662720378.0
2022-07-31,SBUX,0.20501960784313725,24.14,26.744,26.914,22.668,3.105,18.346,0.499,0.141,0.151,0.261,0.179,0.19,0.209,-0.357421052631579,0.286,0.216,-0.625,0.336,-0.625,0.276,-0.522,1.521,1.704,1.522,0.022,0.02,0.132,0.807,3.875,0.107,0.578,0.163,0.681,2.55,13.664614035087718,1.247,1.411,-5.045,1.056,26.619,19.011,3.9539411764705883,0.0,0.01,0.241,-0.03,11.222323529411764,2.31,117934528.0,84.78,79.89,82.845,0.1098311297290222,0.13585209003215426,-0.13771358828315694,0.06861018940707704,0.09976643780715955,85.06086584423653,91.28189630235298,32.20294426919034,-0.021670545288244306,196700781.0,199334878.66666666,-0.34826013607096307,4780654906.0
2022-08-31,SBUX,0.20501960784313725,22.618,27.655,27.838,23.615,3.016,20.02,0.536,0.13,0.146,0.253,0.168,0.179,0.206,-0.357421052631579,0.281,0.216,-0.568,0.33,-0.568,0.276,-0.571,1.571,1.76,1.572,0.022,0.02,0.121,0.819,3.933,0.108,0.578,0.163,0.631,2.549,13.664614035087718,1.266,1.444,-4.761,1.09,26.284,18.39,3.9539411764705883,0.0,0.01,0.241,-0.022,11.222323529411764,2.33,129639798.0,84.07,81.74666666666667,81.55833333333332,-0.008374616654871492,0.07095541401273886,-0.08410502233358763,0.07416722582551624,0.0971490451264624,84.77776131731181,90.17237379429866,38.01986343885783,-0.02707797992466345,142842567.0,194087829.0,0.09925227326131325,4651015108.0
2022-09-30,SBUX,0.20501960784313725,22.618,27.717,27.901,23.669,3.024,20.074,0.536,0.13,0.146,0.253,0.168,0.179,0.206,-0.357421052631579,0.281,0.216,-0.568,0.33,-0.568,0.276,-0.571,1.571,1.76,1.572,0.022,0.02,0.121,0.819,3.933,0.108,0.578,0.163,0.631,2.549,13.664614035087718,1.266,1.444,-4.761,1.09,26.284,18.39,3.9539411764705883,0.0,0.01,0.241,-0.022,11.222323529411764,2.33,203206330.0,84.26,84.36999999999999,80.44,0.0022600214107293404,0.10302395601518533,-0.07376058041112443,0.06539270773537563,0.09728925724573158,84.62982951236557,89.26277782594502,39.37955049066162,-0.030613132132294503,150260218.66666666,186300051.5,0.5674687336368729,4854221438.0
2022-10-31,SBUX,0.20501960784313725,22.618,28.484,28.672,24.323,3.108,20.629,0.536,0.13,0.146,0.253,0.168,0.179,0.206,-0.357421052631579,0.281,0.216,-0.568,0.33,-0.568,0.276,-0.571,1.571,1.76,1.572,0.022,0.02,0.121,0.819,3.933,0.108,0.578,0.163,0.631,2.549,13.664614035087718,1.266,1.444,-4.761,1.09,26.284,18.39,3.9539411764705883,0.0,0.01,0.241,-0.022,11.222323529411764,2.26,158107612.0,86.59,84.97333333333333,82.43166666666667,0.0276525041538096,0.0213493748525595,0.160101822079314,0.018510479646257794,0.049463169212058074,85.18987822311827,88.8515812373381,83.96816372939168,-0.030045089064760576,163651246.66666666,180176013.83333334,-0.22193559619919323,5012329050.0
2022-11-30,SBUX,0.20501960784313725,20.52,35.61,35.734,36.113,3.637,26.677,0.699,0.102,0.137,0.245,0.131,0.149,0.198,-0.357421052631579,0.265,0.224,-0.468,0.233,-0.468,0.283,-0.729,1.729,1.994,1.73,0.023,0.02,0.089,0.851,4.053,0.133,0.563,0.12,0.581,2.516,13.664614035087718,1.311,1.526,-4.213,1.086,26.812,18.784,3.9539411764705883,0.0,0.013,0.253,-0.038,11.222323529411764,2.07,161970579.0,102.2,91.01666666666667,86.38166666666666,0.1802748585286984,0.21565362198168203,0.30191082802547764,0.09628745459034697,0.08075779580799333,90.04991301651305,90.90518412390148,90.3885480572597,-0.013151288737063421,174428173.66666666,158635370.33333334,0.024432517518511387,5174299629.0
2022-12-31,SBUX,0.20501960784313725,20.52,34.564,34.685,35.053,3.533,25.909,0.699,0.102,0.137,0.245,0.131,0.149,0.198,-0.357421052631579,0.265,0.224,-0.468,0.233,-0.468,0.283,-0.729,1.729,1.994,1.73,0.023,0.02,0.089,0.851,4.053,0.133,0.563,0.12,0.581,2.516,13.664614035087718,1.311,1.526,-4.213,1.086,26.812,18.784,3.9539411764705883,0.0,0.013,0.253,-0.038,11.222323529411764,2.14,130670179.0,99.2,95.99666666666667,90.18333333333334,-0.02935420743639927,0.17730833135532875,0.2985992931011914,0.10838795560290405,0.0812185068008286,92.6642235832236,92.18130964330125,87.72742308964604,-0.005875069239695328,150249456.66666666,150254837.66666666,-0.19324744156159368,5043629450.0
2022-01-31,SCHW,0.345,16.128,29.331,29.529,33.346,8.606,16.292,0.448,0.294,0.456,0.518,0.389,0.355,0.018,0.127,0.145,0.233,0.119,0.09,0.108,0.017,0.648,0.22,0.274,0.22,0.024,0.019,0.158,0.035,2.086,0.195,0.031,0.014,0.922,156.976,0.334,0.901,0.899,9.128,0.032,0.173,0.168,0.325,0.0,0.027,0.327,-0.008,3.34,0.821,199571184.0,87.7,83.06333333333333,79.485,0.042806183115339014,0.06912105327319273,0.29065489330389993,0.07340230260597708,0.06545180727786472,80.18203742190317,73.18106574049162,83.99311531841654,0.12004763749774021,139614575.0,126459462.66666667,0.7178481348107779,1255970349.0
2022-02-28,SCHW,0.299,19.484,27.071,27.245,29.845,8.068,72.362,0.255,0.308,0.463,0.524,0.406,0.369,0.016,0.118,0.131,0.241,0.113,0.087,0.104,0.015,0.617,0.251,0.329,0.25,0.026,0.021,0.191,0.037,2.481,0.237,0.031,0.003,0.568,142.626,0.395,0.916,0.914,10.832,0.031,0.17,0.12,0.338,0.0,0.026,0.287,0.006,3.217,0.947,150895239.0,84.46,85.42,81.42,-0.03694412770809585,0.09135547228324059,0.15936856554564183,0.06268425135383764,0.07135374892505526,81.40431244421656,74.9162863958006,71.19386637458926,0.12607218599561534,155547175.33333334,132528536.83333333,-0.24390267184064007,1105075110.0
2022-03-31,SCHW,0.299,19.484,27.022,27.197,29.792,8.054,72.234,0.255,0.308,0.463,0.524,0.406,0.369,0.016,0.118,0.131,0.241,0.113,0.087,0.104,0.015,0.617,0.251,0.329,0.25,0.026,0.021,0.191,0.037,2.481,0.237,0.031,0.003,0.568,142.626,0.395,0.916,0.914,10.832,0.031,0.17,0.12,0.338,0.0,0.026,0.287,0.006,3.211,0.949,179705324.0,84.31,85.49000000000001,83.33166666666666,-0.001775988633672676,0.0024970273483948535,0.1574684239428885,0.03996765383876225,0.07148144214271884,82.23450888872611,76.36147310413897,70.83181983290955,0.1258292960487439,176723915.66666666,144369975.0,0.1909277270172851,925369786.0
2022-04-30,SCHW,0.299,19.484,21.26,21.397,23.438,6.336,56.829,0.255,0.308,0.463,0.524,0.406,0.369,0.016,0.118,0.131,0.241,0.113,0.087,0.104,0.015,0.617,0.251,0.329,0.25,0.026,0.021,0.191,0.037,2.481,0.237,0.031,0.003,0.568,142.626,0.395,0.916,0.914,10.832,0.031,0.17,0.12,0.338,0.0,0.026,0.287,0.006,2.526,1.21,203563825.0,66.33,78.36666666666667,80.715,-0.2132605859328669,-0.2436716077537059,-0.19139339266122157,0.11332109713971161,0.10397622870584988,77.69036349194722,74.81816954965605,28.38656387665199,0.13602606997782082,178054796.0,158834685.5,0.13276457518865725,721805961.0
2022-05-31,SCHW,0.234,18.506,22.984,23.212,25.399,6.709,12.849,0.459,0.304,0.457,0.52,0.4,0.366,0.016,0.123,0.126,0.241,0.113,0.083,0.102,0.016,0.609,0.253,0.326,0.253,0.024,0.019,0.177,0.038,2.422,0.224,0.032,0.003,0.896,164.102,0.412,0.913,0.912,10.541,0.03,0.156,0.085,0.346,0.0,0.026,0.287,-0.007,3.405,1.14,169952676.0,70.1,73.58,79.5,0.05683702698628057,-0.17002131186360403,-0.09419821682387919,0.14207623599056998,0.10836095666069234,75.52168820853373,74.09229731124742,39.717912552891384,0.11380726961642121,184407275.0,169977225.16666666,-0.16511356573300784,891758637.0
2022-06-30,SCHW,0.234,18.506,20.715,20.921,22.891,6.047,11.581,0.459,0.304,0.457,0.52,0.4,0.366,0.016,0.123,0.126,0.241,0.113,0.083,0.102,0.016,0.609,0.253,0.326,0.253,0.024,0.019,0.177,0.038,2.422,0.224,0.032,0.003,0.896,164.102,0.412,0.913,0.912,10.541,0.03,0.156,0.085,0.346,0.0,0.026,0.287,-0.007,3.069,1.27,191095605.0,63.18,66.53666666666668,76.01333333333334,-0.0987161198288159,-0.25062270193334124,-0.24875148632580257,0.13556667283650667,0.1011445864103212,71.99549157752409,72.41348234028628,20.667414469994398,0.10314083829231122,188204035.33333334,182463975.5,0.12440480195792847,700663032.0
2022-07-31,SCHW,0.234,18.506,22.639,22.864,25.018,6.609,12.657,0.459,0.304,0.457,0.52,0.4,0.366,0.016,0.123,0.126,0.241,0.113,0.083,0.102,0.016,0.609,0.253,0.326,0.253,0.024,0.019,0.177,0.038,2.422,0.224,0.032,0.003,0.896,164.102,0.412,0.913,0.912,10.541,0.03,0.156,0.085,0.346,0.0,0.026,0.287,-0.007,3.354,1.16,133709881.0,69.05,67.44333333333334,72.905,0.092909148464704,0.04100708578320522,-0.2126567844925884,0.10183174266127805,0.11110835819831685,71.15392255537435,71.89602351870377,25.415238597416277,0.08349640924748594,164919387.33333334,171487091.66666666,-0.30029850241715395,834372913.0
2022-08-31,SCHW,0.282,17.453,21.966,22.172,23.339,6.582,50.301,0.425,0.322,0.46,0.522,0.416,0.383,0.016,0.14,0.131,0.241,0.129,0.092,0.115,0.016,0.583,0.271,0.338,0.271,0.024,0.02,0.192,0.037,2.343,0.197,0.032,0.003,0.599,163.304,0.462,0.92,0.919,11.57,0.03,0.16,0.029,0.38,0.0,0.026,0.287,0.006,3.814,1.24,166122007.0,70.95,67.72666666666667,70.65333333333332,0.027516292541636567,0.012125534950071515,-0.15995737627279172,0.09740900966817054,0.11379180770616255,71.09565896812454,71.7504814389032,31.538671768242693,0.07417747884335064,163642497.66666666,174024886.33333334,0.24240636337115573,1000494920.0
