permno,adate,qdate,public_date,bm,evm,pe_op_basic,pe_op_dil,pe_exi,ps,pcf,dpr,npm,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,inv_turn,at_turn,rect_turn,pay_turn,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER
52329,2021-09-30,2022-03-31,2022-06-30,0.354,16.053,28.314,28.569,44.296,1.137,19.886,0.0,0.03,0.076,0.239,0.054,0.056,0.092,0.069,0.107,0.395,0.072,0.058,0.072,0.46,0.23,0.576,0.359,0.381,0.384,0.022,0.02,0.15,,0.695,0.268,2.895,0.055,0.406,0.46,0.414,0.247,0.091,0.883,8.64,0.603,0.55,0.447,1.356,6.326,13.346,,0.961,4.569,,2.373,12.097,0.0,0.0,0.0,-0.026,2.6,0.7,.724%,J
52329,2021-09-30,2022-03-31,2022-07-31,0.354,16.053,30.579,30.854,47.84,1.228,21.477,0.0,0.03,0.076,0.239,0.054,0.056,0.092,0.069,0.107,0.395,0.072,0.058,0.072,0.46,0.23,0.576,0.359,0.381,0.384,0.022,0.02,0.15,,0.695,0.268,2.895,0.055,0.406,0.46,0.414,0.247,0.091,0.883,8.64,0.603,0.55,0.447,1.356,6.326,13.346,,0.961,4.569,,2.373,12.097,0.0,0.0,0.0,-0.026,2.808,0.756,.670%,J
52329,2021-09-30,2022-06-30,2022-08-31,0.381,15.78,24.285,24.427,34.896,1.087,39.756,0.063,0.032,0.075,0.235,0.052,0.058,0.093,0.074,0.109,0.395,0.077,0.063,0.077,0.512,0.232,0.569,0.365,0.386,0.391,0.023,0.021,0.142,,0.709,0.275,2.924,0.053,0.408,0.474,0.42,0.12,0.091,0.732,8.975,0.62,0.548,0.453,1.354,6.307,12.529,,0.986,4.607,,2.436,12.666,0.0,0.0,0.0,0.004,2.574,0.885,.738%,J
52329,2021-09-30,2022-06-30,2022-09-30,0.381,15.78,21.148,21.273,30.389,0.946,34.621,0.063,0.032,0.075,0.235,0.052,0.058,0.093,0.074,0.109,0.395,0.077,0.063,0.077,0.512,0.232,0.569,0.365,0.386,0.391,0.023,0.021,0.142,,0.709,0.275,2.924,0.053,0.408,0.474,0.42,0.12,0.091,0.732,8.975,0.62,0.548,0.453,1.354,6.307,12.529,,0.986,4.607,,2.436,12.666,0.0,0.0,0.0,0.004,2.242,0.77,.848%,J
52329,2021-09-30,2022-06-30,2022-10-31,0.381,15.78,22.46,22.592,32.275,1.005,36.769,0.063,0.032,0.075,0.235,0.052,0.058,0.093,0.074,0.109,0.395,0.077,0.063,0.077,0.512,0.232,0.569,0.365,0.386,0.391,0.023,0.021,0.142,,0.709,0.275,2.924,0.053,0.408,0.474,0.42,0.12,0.091,0.732,8.975,0.62,0.548,0.453,1.354,6.307,12.529,,0.986,4.607,,2.436,12.666,0.0,0.0,0.0,0.004,2.381,0.818,.798%,J
52329,2022-09-30,2022-09-30,2022-11-30,0.458,13.141,23.52,23.697,25.41,1.071,33.675,0.184,0.043,0.075,0.23,0.059,0.068,0.097,0.103,0.112,0.184,0.107,0.083,0.107,0.509,0.234,0.566,0.37,0.389,0.395,0.027,0.025,0.146,0.0,0.721,0.284,2.94,0.048,0.41,0.5,0.436,0.146,0.06,0.731,9.621,0.626,0.54,0.459,1.307,7.425,11.13,,1.019,4.587,,2.462,10.144,0.0,0.0,0.0,0.012,2.526,0.731,.727%,J
52329,2022-09-30,2022-09-30,2022-12-31,0.458,13.141,22.318,22.485,24.11,1.019,32.024,0.184,0.043,0.075,0.23,0.059,0.068,0.097,0.103,0.112,0.184,0.107,0.083,0.107,0.509,0.234,0.566,0.37,0.389,0.395,0.027,0.025,0.146,0.0,0.721,0.284,2.94,0.048,0.41,0.5,0.436,0.146,0.06,0.731,9.621,0.626,0.54,0.459,1.307,7.425,11.13,,1.019,4.587,,2.462,10.144,0.0,0.0,0.0,0.012,2.402,0.694,.766%,J
52476,2020-12-31,2021-09-30,2022-01-31,0.127,18.752,35.946,36.438,42.435,6.108,23.463,0.273,0.145,0.251,0.596,0.189,0.245,0.174,0.195,0.161,0.232,0.216,0.123,0.216,1.457,0.287,0.474,0.521,0.637,0.523,0.039,0.032,0.192,0.0,0.329,0.456,2.745,0.182,0.329,0.568,0.768,0.581,0.148,0.643,5.454,0.99,0.657,0.582,1.934,5.837,8.333,,0.482,6.968,11.129,1.42,,0.0,0.014,0.0,-0.056,7.478,,.651%,EFX
52476,2021-12-31,2021-12-31,2022-02-28,0.11,25.227,35.047,35.56,36.269,5.414,19.97,0.257,0.151,0.233,0.598,0.193,0.251,0.158,0.2,0.14,0.211,0.22,0.131,0.22,1.791,0.267,0.444,0.554,0.656,0.555,0.038,0.03,0.034,0.0,0.665,0.48,3.254,0.156,0.308,0.601,0.71,0.583,0.179,0.649,5.654,1.134,0.674,0.606,2.076,6.111,7.875,,0.477,7.046,10.687,1.374,,0.0,0.014,0.0,-0.057,6.761,,.714%,EFX
52476,2021-12-31,2021-12-31,2022-03-31,0.11,25.227,38.058,38.616,39.385,5.918,21.832,0.257,0.151,0.233,0.598,0.193,0.251,0.158,0.2,0.14,0.211,0.22,0.131,0.22,1.791,0.267,0.444,0.554,0.656,0.555,0.038,0.03,0.034,0.0,0.665,0.48,3.254,0.156,0.308,0.601,0.71,0.583,0.179,0.649,5.654,1.134,0.674,0.606,2.076,6.111,7.875,,0.477,7.046,10.687,1.374,,0.0,0.014,0.0,-0.057,7.391,,.658%,EFX
52476,2021-12-31,2021-12-31,2022-04-30,0.11,25.227,32.668,33.147,33.807,5.056,18.653,0.257,0.151,0.233,0.598,0.193,0.251,0.158,0.2,0.14,0.211,0.22,0.131,0.22,1.791,0.267,0.444,0.554,0.656,0.555,0.038,0.03,0.034,0.0,0.665,0.48,3.254,0.156,0.308,0.601,0.71,0.583,0.179,0.649,5.654,1.134,0.674,0.606,2.076,6.111,7.875,,0.477,7.046,10.687,1.374,,0.0,0.014,0.0,-0.057,6.315,,.767%,EFX
52476,2021-12-31,2022-03-31,2022-05-31,0.146,21.678,30.694,31.118,32.727,4.884,24.96,0.249,0.151,0.231,0.596,0.194,0.252,0.163,0.199,0.142,0.211,0.22,0.116,0.22,1.314,0.282,0.455,0.542,0.645,0.544,0.034,0.029,0.106,0.0,0.453,0.477,3.053,0.16,0.296,0.606,0.798,0.473,0.179,0.484,5.486,1.079,0.662,0.595,1.966,6.161,7.916,,0.474,6.786,10.759,1.408,,0.0,0.014,0.0,-0.022,5.837,,.770%,EFX
52476,2021-12-31,2022-03-31,2022-06-30,0.146,21.678,27.694,28.077,29.528,4.407,22.52,0.249,0.151,0.231,0.596,0.194,0.252,0.163,0.199,0.142,0.211,0.22,0.116,0.22,1.314,0.282,0.455,0.542,0.645,0.544,0.034,0.029,0.106,0.0,0.453,0.477,3.053,0.16,0.296,0.606,0.798,0.473,0.179,0.484,5.486,1.079,0.662,0.595,1.966,6.161,7.916,,0.474,6.786,10.759,1.408,,0.0,0.014,0.0,-0.022,5.266,,.853%,EFX
52476,2021-12-31,2022-03-31,2022-07-31,0.146,21.678,31.653,32.091,33.75,5.039,25.753,0.249,0.151,0.231,0.596,0.194,0.252,0.163,0.199,0.142,0.211,0.22,0.116,0.22,1.314,0.282,0.455,0.542,0.645,0.544,0.034,0.029,0.106,0.0,0.453,0.477,3.053,0.16,0.296,0.606,0.798,0.473,0.179,0.484,5.486,1.079,0.662,0.595,1.966,6.161,7.916,,0.474,6.786,10.759,1.408,,0.0,0.014,0.0,-0.022,6.022,,.747%,EFX
52476,2021-12-31,2022-06-30,2022-08-31,0.188,20.673,28.817,29.128,31.096,4.481,26.848,0.254,0.145,0.227,0.591,0.189,0.25,0.158,0.188,0.134,0.211,0.208,0.109,0.208,1.388,0.272,0.45,0.548,0.679,0.549,0.034,0.028,0.093,0.0,0.481,0.498,3.281,0.192,0.306,0.601,0.741,0.376,0.179,0.362,5.553,1.103,0.669,0.61,2.026,5.841,7.56,,0.461,6.465,10.799,1.397,,0.0,0.014,0.0,-0.01,5.5,,.826%,EFX
52476,2021-12-31,2022-06-30,2022-09-30,0.188,20.673,26.173,26.455,28.242,4.07,24.385,0.254,0.145,0.227,0.591,0.189,0.25,0.158,0.188,0.134,0.211,0.208,0.109,0.208,1.388,0.272,0.45,0.548,0.679,0.549,0.034,0.028,0.093,0.0,0.481,0.498,3.281,0.192,0.306,0.601,0.741,0.376,0.179,0.362,5.553,1.103,0.669,0.61,2.026,5.841,7.56,,0.461,6.465,10.799,1.397,,0.0,0.014,0.0,-0.01,4.995,,.910%,EFX
52476,2021-12-31,2022-06-30,2022-10-31,0.188,20.673,25.884,26.164,27.931,4.026,24.124,0.254,0.145,0.227,0.591,0.189,0.25,0.158,0.188,0.134,0.211,0.208,0.109,0.208,1.388,0.272,0.45,0.548,0.679,0.549,0.034,0.028,0.093,0.0,0.481,0.498,3.281,0.192,0.306,0.601,0.741,0.376,0.179,0.362,5.553,1.103,0.669,0.61,2.026,5.841,7.56,,0.461,6.465,10.799,1.397,,0.0,0.014,0.0,-0.01,4.942,,.920%,EFX
52476,2021-12-31,2022-09-30,2022-11-30,0.199,19.337,31.478,31.783,34.266,4.668,29.58,0.269,0.137,0.22,0.582,0.179,0.246,0.151,0.174,0.123,0.211,0.192,0.103,0.192,1.596,0.268,0.456,0.542,0.69,0.543,0.037,0.029,0.033,0.0,0.664,0.504,3.353,0.214,0.31,0.596,0.728,0.352,0.179,0.26,5.322,1.076,0.665,0.61,1.997,5.252,6.831,,0.461,6.2,11.357,1.382,,0.0,0.014,0.0,-0.01,5.783,,.790%,EFX
52476,2021-12-31,2022-09-30,2022-12-31,0.199,19.337,30.998,31.298,33.743,4.596,29.129,0.269,0.137,0.22,0.582,0.179,0.246,0.151,0.174,0.123,0.211,0.192,0.103,0.192,1.596,0.268,0.456,0.542,0.69,0.543,0.037,0.029,0.033,0.0,0.664,0.504,3.353,0.214,0.31,0.596,0.728,0.352,0.179,0.26,5.322,1.076,0.665,0.61,1.997,5.252,6.831,,0.461,6.2,11.357,1.382,,0.0,0.014,0.0,-0.01,5.695,,.803%,EFX
52695,2020-12-31,2021-09-30,2022-01-31,0.09,14.801,27.264,27.415,28.26,2.024,24.064,0.383,0.074,0.113,0.371,0.107,0.094,0.25,0.481,0.325,0.203,0.486,0.235,0.486,0.355,0.734,0.405,0.534,0.552,0.569,0.036,0.034,0.119,0.434,0.404,0.392,1.554,0.014,0.358,0.567,1.052,0.694,0.267,0.772,2.884,1.306,0.669,0.644,2.323,11.791,16.57,4.595,1.979,7.846,8.932,6.87,5.142,0.0,0.027,0.0,-0.021,13.962,1.573,1.31%,GWW
52695,2021-12-31,2021-12-31,2022-02-28,0.074,16.911,23.925,24.045,24.045,1.872,26.021,0.323,0.08,0.119,0.372,0.114,0.1,0.269,0.542,0.341,0.25,0.563,0.255,0.563,0.369,0.735,0.386,0.555,0.569,0.59,0.034,0.033,0.054,0.466,0.437,0.419,1.594,0.024,0.345,0.608,1.134,0.613,0.211,0.728,2.439,1.38,0.672,0.656,2.365,12.852,17.58,4.54,2.021,8.068,10.428,6.949,5.244,0.0,0.031,0.0,0.016,12.478,1.442,1.36%,GWW
52695,2021-12-31,2021-12-31,2022-03-31,0.074,16.911,25.867,25.997,25.997,2.024,28.13,0.323,0.08,0.119,0.372,0.114,0.1,0.269,0.542,0.341,0.25,0.563,0.255,0.563,0.369,0.735,0.386,0.555,0.569,0.59,0.034,0.033,0.054,0.466,0.437,0.419,1.594,0.024,0.345,0.608,1.134,0.613,0.211,0.728,2.439,1.38,0.672,0.656,2.365,12.852,17.58,4.54,2.021,8.068,10.428,6.949,5.244,0.0,0.031,0.0,0.016,13.489,1.559,1.26%,GWW
52695,2021-12-31,2021-12-31,2022-04-30,0.074,16.911,25.077,25.203,25.203,1.962,27.271,0.323,0.08,0.119,0.372,0.114,0.1,0.269,0.542,0.341,0.25,0.563,0.255,0.563,0.369,0.735,0.386,0.555,0.569,0.59,0.034,0.033,0.054,0.466,0.437,0.419,1.594,0.024,0.345,0.608,1.134,0.613,0.211,0.728,2.439,1.38,0.672,0.656,2.365,12.852,17.58,4.54,2.021,8.068,10.428,6.949,5.244,0.0,0.031,0.0,0.016,13.077,1.512,1.30%,GWW
52695,2021-12-31,2022-03-31,2022-05-31,0.079,13.847,21.59,21.715,21.715,1.832,25.244,0.31,0.086,0.127,0.383,0.122,0.106,0.297,0.627,0.39,0.25,0.634,0.29,0.634,0.433,0.787,0.405,0.534,0.58,0.569,0.035,0.033,0.084,0.442,0.432,0.414,1.427,0.024,0.363,0.571,1.196,0.615,0.211,0.758,2.725,1.305,0.668,0.646,2.307,14.157,19.36,4.597,2.055,7.62,9.233,7.103,5.379,0.0,0.031,0.0,0.028,11.961,1.109,1.41%,GWW
52695,2021-12-31,2022-03-31,2022-06-30,0.079,13.847,20.143,20.26,20.26,1.709,23.552,0.31,0.086,0.127,0.383,0.122,0.106,0.297,0.627,0.39,0.25,0.634,0.29,0.634,0.433,0.787,0.405,0.534,0.58,0.569,0.035,0.033,0.084,0.442,0.432,0.414,1.427,0.024,0.363,0.571,1.196,0.615,0.211,0.758,2.725,1.305,0.668,0.646,2.307,14.157,19.36,4.597,2.055,7.62,9.233,7.103,5.379,0.0,0.031,0.0,0.028,11.159,1.034,1.51%,GWW
52695,2021-12-31,2022-03-31,2022-07-31,0.079,13.847,24.093,24.232,24.232,2.045,28.17,0.31,0.086,0.127,0.383,0.122,0.106,0.297,0.627,0.39,0.25,0.634,0.29,0.634,0.433,0.787,0.405,0.534,0.58,0.569,0.035,0.033,0.084,0.442,0.432,0.414,1.427,0.024,0.363,0.571,1.196,0.615,0.211,0.758,2.725,1.305,0.668,0.646,2.307,14.157,19.36,4.597,2.055,7.62,9.233,7.103,5.379,0.0,0.031,0.0,0.028,13.347,1.237,1.27%,GWW
52695,2021-12-31,2022-06-30,2022-08-31,0.095,12.579,21.779,21.891,21.891,1.986,29.194,0.278,0.093,0.135,0.389,0.131,0.112,0.321,0.682,0.408,0.25,0.689,0.312,0.689,0.464,0.818,0.411,0.531,0.56,0.563,0.035,0.033,0.067,0.446,0.448,0.402,1.279,0.027,0.367,0.575,1.293,0.589,0.211,0.72,2.628,1.277,0.663,0.643,2.244,15.798,21.607,4.588,2.104,7.486,9.342,7.123,5.468,0.0,0.031,0.0,0.052,12.826,0.861,1.24%,GWW
52695,2021-12-31,2022-06-30,2022-09-30,0.095,12.579,19.199,19.297,19.297,1.751,25.735,0.278,0.093,0.135,0.389,0.131,0.112,0.321,0.682,0.408,0.25,0.689,0.312,0.689,0.464,0.818,0.411,0.531,0.56,0.563,0.035,0.033,0.067,0.446,0.448,0.402,1.279,0.027,0.367,0.575,1.293,0.589,0.211,0.72,2.628,1.277,0.663,0.643,2.244,15.798,21.607,4.588,2.104,7.486,9.342,7.123,5.468,0.0,0.031,0.0,0.052,11.306,0.759,1.41%,GWW
52695,2021-12-31,2022-06-30,2022-10-31,0.095,12.579,22.934,23.051,23.051,2.077,30.534,0.278,0.093,0.135,0.389,0.131,0.112,0.321,0.682,0.408,0.25,0.689,0.312,0.689,0.464,0.818,0.411,0.531,0.56,0.563,0.035,0.033,0.067,0.446,0.448,0.402,1.279,0.027,0.367,0.575,1.293,0.589,0.211,0.72,2.628,1.277,0.663,0.643,2.244,15.798,21.607,4.588,2.104,7.486,9.342,7.123,5.468,0.0,0.031,0.0,0.052,13.415,0.907,1.18%,GWW
52695,2021-12-31,2022-09-30,2022-11-30,0.093,12.162,21.454,21.569,21.569,2.061,25.693,0.266,0.098,0.141,0.392,0.137,0.117,0.34,0.717,0.438,0.25,0.725,0.33,0.725,0.485,0.834,0.421,0.524,0.539,0.554,0.035,0.034,0.065,0.445,0.454,0.389,1.18,0.028,0.372,0.576,1.349,0.697,0.211,0.776,2.554,1.232,0.657,0.636,2.159,16.717,22.696,4.571,2.125,7.381,9.394,6.987,5.454,0.0,0.031,0.0,0.038,13.203,0.822,1.14%,GWW
52695,2021-12-31,2022-09-30,2022-12-31,0.093,12.162,19.788,19.894,19.894,1.901,23.699,0.266,0.098,0.141,0.392,0.137,0.117,0.34,0.717,0.438,0.25,0.725,0.33,0.725,0.485,0.834,0.421,0.524,0.539,0.554,0.035,0.034,0.065,0.445,0.454,0.389,1.18,0.028,0.372,0.576,1.349,0.697,0.211,0.776,2.554,1.232,0.657,0.636,2.159,16.717,22.696,4.571,2.125,7.381,9.394,6.987,5.454,0.0,0.031,0.0,0.038,12.178,0.759,1.24%,GWW
52708,2021-11-30,2021-11-30,2022-01-31,0.667,7.273,6.919,6.919,6.735,0.926,9.918,0.071,0.163,0.189,0.273,0.214,0.167,0.165,0.227,0.194,0.234,0.228,0.197,0.228,,0.223,0.825,0.168,0.259,0.17,0.054,0.039,0.242,,,0.197,1.252,0.35,,0.348,,,0.207,0.974,24.644,0.203,0.368,0.286,0.587,17.104,18.678,0.999,0.859,23.069,15.492,1.303,,0.0,0.003,0.0,0.06,1.198,0.163,1.56%,LEN
52708,2021-11-30,2021-11-30,2022-02-28,0.667,7.273,6.471,6.471,6.299,0.866,9.275,0.071,0.163,0.189,0.273,0.214,0.167,0.165,0.227,0.194,0.234,0.228,0.197,0.228,,0.223,0.825,0.168,0.259,0.17,0.054,0.039,0.242,,,0.197,1.252,0.35,,0.348,,,0.207,0.974,24.644,0.203,0.368,0.286,0.587,17.104,18.678,0.999,0.859,23.069,15.492,1.303,,0.0,0.003,0.0,0.06,1.12,0.152,1.67%,LEN
52708,2021-11-30,2021-11-30,2022-03-31,0.667,7.273,5.844,5.844,5.688,0.77,8.246,0.071,0.163,0.189,0.273,0.214,0.167,0.165,0.227,0.194,0.234,0.228,0.197,0.228,,0.223,0.825,0.168,0.259,0.17,0.054,0.039,0.242,,,0.197,1.252,0.35,,0.348,,,0.207,0.974,24.644,0.203,0.368,0.286,0.587,17.104,18.678,0.999,0.859,23.069,15.492,1.303,,0.0,0.003,0.0,0.06,0.996,0.138,1.85%,LEN
52708,2021-11-30,2022-02-28,2022-04-30,0.779,6.917,6.164,6.174,5.99,0.706,9.533,0.088,0.14,0.192,0.271,0.185,0.144,0.168,0.196,0.196,0.234,0.197,0.159,0.197,,0.234,0.776,0.219,0.238,0.22,0.046,0.042,0.214,,,0.193,1.17,0.266,,0.485,,,0.207,0.97,23.957,0.281,0.366,0.284,0.581,15.897,20.335,0.979,0.863,26.724,15.538,1.371,,0.0,0.003,0.0,0.058,0.957,0.178,1.96%,LEN
52708,2021-11-30,2022-02-28,2022-05-31,0.779,6.917,6.467,6.477,6.284,0.741,10.002,0.088,0.14,0.192,0.271,0.185,0.144,0.168,0.196,0.196,0.234,0.197,0.159,0.197,,0.234,0.776,0.219,0.238,0.22,0.046,0.042,0.214,,,0.193,1.17,0.266,,0.485,,,0.207,0.97,23.957,0.281,0.366,0.284,0.581,15.897,20.335,0.979,0.863,26.724,15.538,1.371,,0.0,0.003,0.0,0.058,1.004,0.187,1.87%,LEN
52708,2021-11-30,2022-02-28,2022-06-30,0.779,6.917,5.687,5.696,5.526,0.652,8.795,0.088,0.14,0.192,0.271,0.185,0.144,0.168,0.196,0.196,0.234,0.197,0.159,0.197,,0.234,0.776,0.219,0.238,0.22,0.046,0.042,0.214,,,0.193,1.17,0.266,,0.485,,,0.207,0.97,23.957,0.281,0.366,0.284,0.581,15.897,20.335,0.979,0.863,26.724,15.538,1.371,,0.0,0.003,0.0,0.058,0.883,0.164,2.13%,LEN
52708,2021-11-30,2022-05-31,2022-07-31,0.924,5.763,5.818,5.822,5.826,0.724,11.607,0.086,0.148,0.203,0.279,0.195,0.151,0.187,0.216,0.225,0.234,0.216,0.178,0.216,,0.251,0.794,0.2,0.236,0.201,0.048,0.041,0.184,,,0.188,1.025,0.238,,0.434,,,0.207,0.972,24.459,0.251,0.365,0.28,0.579,18.387,23.902,0.988,0.901,27.421,14.618,1.43,,0.0,0.003,0.0,0.078,1.004,0.156,1.76%,LEN
52708,2021-11-30,2022-05-31,2022-08-31,0.924,5.763,5.301,5.305,5.308,0.66,10.576,0.086,0.148,0.203,0.279,0.195,0.151,0.187,0.216,0.225,0.234,0.216,0.178,0.216,,0.251,0.794,0.2,0.236,0.201,0.048,0.041,0.184,,,0.188,1.025,0.238,,0.434,,,0.207,0.972,24.459,0.251,0.365,0.28,0.579,18.387,23.902,0.988,0.901,27.421,14.618,1.43,,0.0,0.003,0.0,0.078,0.914,0.142,1.94%,LEN
52708,2021-11-30,2022-05-31,2022-09-30,0.924,5.763,5.103,5.106,5.11,0.635,10.18,0.086,0.148,0.203,0.279,0.195,0.151,0.187,0.216,0.225,0.234,0.216,0.178,0.216,,0.251,0.794,0.2,0.236,0.201,0.048,0.041,0.184,,,0.188,1.025,0.238,,0.434,,,0.207,0.972,24.459,0.251,0.365,0.28,0.579,18.387,23.902,0.988,0.901,27.421,14.618,1.43,,0.0,0.003,0.0,0.078,0.88,0.137,2.01%,LEN
52708,2021-11-30,2022-08-31,2022-10-31,1.019,4.793,5.306,5.309,5.348,0.644,11.603,0.092,0.14,0.21,0.282,0.183,0.143,0.202,0.214,0.246,0.234,0.214,0.18,0.214,,0.266,0.816,0.177,0.232,0.178,0.053,0.04,0.157,,,0.18,0.912,0.235,,0.383,,,0.207,0.97,24.584,0.217,0.36,0.273,0.566,19.266,27.287,1.004,0.943,26.331,13.49,1.484,,0.0,0.003,0.0,0.081,0.895,0.137,1.86%,LEN
52708,2021-11-30,2022-08-31,2022-11-30,1.019,4.793,5.774,5.778,5.82,0.701,12.629,0.092,0.14,0.21,0.282,0.183,0.143,0.202,0.214,0.246,0.234,0.214,0.18,0.214,,0.266,0.816,0.177,0.232,0.178,0.053,0.04,0.157,,,0.18,0.912,0.235,,0.383,,,0.207,0.97,24.584,0.217,0.36,0.273,0.566,19.266,27.287,1.004,0.943,26.331,13.49,1.484,,0.0,0.003,0.0,0.081,0.974,0.149,1.71%,LEN
52708,2021-11-30,2022-08-31,2022-12-31,1.019,4.793,5.95,5.954,5.997,0.722,13.012,0.092,0.14,0.21,0.282,0.183,0.143,0.202,0.214,0.246,0.234,0.214,0.18,0.214,,0.266,0.816,0.177,0.232,0.178,0.053,0.04,0.157,,,0.18,0.912,0.235,,0.383,,,0.207,0.97,24.584,0.217,0.36,0.273,0.566,19.266,27.287,1.004,0.943,26.331,13.49,1.484,,0.0,0.003,0.0,0.081,1.003,0.154,1.66%,LEN
52978,2020-12-31,2021-09-30,2022-01-31,0.245,14.604,20.148,20.236,28.281,2.085,10.948,0.828,0.074,0.154,0.546,0.103,0.202,0.116,0.156,0.118,0.3,0.158,0.083,0.158,0.481,0.324,0.386,0.605,0.643,0.61,0.04,0.038,0.18,0.129,0.389,0.471,4.006,0.059,0.294,0.623,0.561,0.54,0.124,0.887,15.64,1.546,0.711,0.644,2.516,3.445,5.114,5.962,0.593,4.372,6.493,2.098,4.245,0.051,0.076,0.0,-0.069,4.234,1.067,2.94%,HAS
52978,2021-12-31,2021-12-31,2022-02-28,0.226,15.369,21.283,21.33,31.306,2.101,16.489,0.875,0.067,0.142,0.531,0.091,0.209,0.114,0.138,0.118,0.252,0.145,0.078,0.145,0.502,0.339,0.43,0.562,0.596,0.567,0.041,0.038,0.147,0.148,0.479,0.419,3.53,0.058,0.353,0.569,0.485,0.333,0.118,0.838,16.506,1.247,0.692,0.612,2.297,3.386,5.065,6.359,0.616,3.708,6.303,2.122,5.047,0.049,0.079,0.0,-0.037,4.249,0.572,2.80%,HAS
52978,2021-12-31,2021-12-31,2022-03-31,0.226,15.369,17.965,18.004,26.426,1.779,13.966,0.875,0.067,0.142,0.531,0.091,0.209,0.114,0.138,0.118,0.252,0.145,0.078,0.145,0.502,0.339,0.43,0.562,0.596,0.567,0.041,0.038,0.147,0.148,0.479,0.419,3.53,0.058,0.353,0.569,0.485,0.333,0.118,0.838,16.506,1.247,0.692,0.612,2.297,3.386,5.065,6.359,0.616,3.708,6.303,2.122,5.047,0.049,0.079,0.0,-0.037,3.599,0.483,3.32%,HAS
52978,2021-12-31,2021-12-31,2022-04-30,0.226,15.369,19.311,19.354,28.406,1.913,15.013,0.875,0.067,0.142,0.531,0.091,0.209,0.114,0.138,0.118,0.252,0.145,0.078,0.145,0.502,0.339,0.43,0.562,0.596,0.567,0.041,0.038,0.147,0.148,0.479,0.419,3.53,0.058,0.353,0.569,0.485,0.333,0.118,0.838,16.506,1.247,0.692,0.612,2.297,3.386,5.065,6.359,0.616,3.708,6.303,2.122,5.047,0.049,0.079,0.0,-0.037,3.869,0.519,3.18%,HAS
52978,2021-12-31,2022-03-31,2022-05-31,0.267,14.765,20.632,20.68,33.364,1.935,21.765,1.005,0.058,0.137,0.524,0.082,0.205,0.114,0.125,0.117,0.252,0.127,0.075,0.127,0.477,0.34,0.417,0.575,0.61,0.58,0.042,0.04,0.162,0.156,0.41,0.439,3.776,0.058,0.325,0.595,0.515,0.256,0.118,0.76,15.814,1.363,0.694,0.62,2.32,3.155,5.096,5.497,0.649,4.399,6.679,2.167,4.85,0.05,0.079,0.0,-0.02,4.109,,3.12%,HAS
52978,2021-12-31,2022-03-31,2022-06-30,0.267,14.765,18.823,18.866,30.439,1.748,19.664,1.005,0.058,0.137,0.524,0.082,0.205,0.114,0.125,0.117,0.252,0.127,0.075,0.127,0.477,0.34,0.417,0.575,0.61,0.58,0.042,0.04,0.162,0.156,0.41,0.439,3.776,0.058,0.325,0.595,0.515,0.256,0.118,0.76,15.814,1.363,0.694,0.62,2.32,3.155,5.096,5.497,0.649,4.399,6.679,2.167,4.85,0.05,0.079,0.0,-0.02,3.712,,3.42%,HAS
52978,2021-12-31,2022-03-31,2022-07-31,0.267,14.765,18.097,18.138,29.264,1.68,18.905,1.005,0.058,0.137,0.524,0.082,0.205,0.114,0.125,0.117,0.252,0.127,0.075,0.127,0.477,0.34,0.417,0.575,0.61,0.58,0.042,0.04,0.162,0.156,0.41,0.439,3.776,0.058,0.325,0.595,0.515,0.256,0.118,0.76,15.814,1.363,0.694,0.62,2.32,3.155,5.096,5.497,0.649,4.399,6.679,2.167,4.85,0.05,0.079,0.0,-0.02,3.569,,3.56%,HAS
52978,2021-12-31,2022-06-30,2022-08-31,0.264,13.963,17.633,17.673,20.314,1.678,26.756,0.703,0.083,0.141,0.519,0.104,0.223,0.119,0.178,0.125,0.252,0.18,0.099,0.18,0.517,0.343,0.43,0.562,0.6,0.567,0.043,0.04,0.144,0.189,0.438,0.429,3.562,0.063,0.338,0.585,0.519,0.179,0.118,0.643,15.914,1.291,0.687,0.611,2.235,4.187,5.424,4.785,0.66,4.289,6.537,2.149,5.53,0.049,0.079,0.0,0.013,3.648,1.197,3.55%,HAS
52978,2021-12-31,2022-06-30,2022-09-30,0.264,13.963,15.083,15.117,17.376,1.436,22.889,0.703,0.083,0.141,0.519,0.104,0.223,0.119,0.178,0.125,0.252,0.18,0.099,0.18,0.517,0.343,0.43,0.562,0.6,0.567,0.043,0.04,0.144,0.189,0.438,0.429,3.562,0.063,0.338,0.585,0.519,0.179,0.118,0.643,15.914,1.291,0.687,0.611,2.235,4.187,5.424,4.785,0.66,4.289,6.537,2.149,5.53,0.049,0.079,0.0,0.013,3.121,1.024,4.15%,HAS
